5 5

inst 1 8796 =
 -2.488555   5.401922  -6.414391   9.451301 -24.003529  10.619866   1.970159 -10.451210 
 -6.381076  -2.585678  23.718176  14.104809  -6.738933  11.165034   2.481934   8.166958 
 -7.147290   6.909416  -5.325016   0.114494 -17.770536  -4.071072  -1.312804  -1.281930 

inst 3 49943 =
 12.312844  -0.400301  -8.855320  -6.907640  -1.996874   4.974396  -2.652716 -23.687330 
 -4.616317   3.471716   6.030414   0.822061   3.470136  -7.996366   6.951007  -7.733396 
 23.855457  17.812296 -20.097279  -5.149914   0.548323  15.268883 -21.757072  -0.914045 
-12.796792  -0.886200   8.581200  -1.768789 -17.327496  -5.523697   9.420478  -7.449288 
 -8.650871  10.318953   9.343429  -4.182432  -0.381336  22.087450   8.556733  -0.741594 
 12.124145  22.705299  24.303505 -15.667522  -5.826692   2.626462  16.830044  -1.155252 
-30.908590 -30.144087   9.898821  14.791101 -10.624175  -9.244483  -3.359322   0.815090 
 11.387881  -4.106744 -12.413711  10.759693  20.743168  11.544289  -4.077455   2.998052 
-13.281761 -15.806467  -7.188487  10.611573   2.407360  -6.004927  22.911398  -2.149902 
 13.899674  -6.792192  17.360485 -12.212688  24.061047  -2.087563   0.052442  -1.328996 
 16.950895  11.915234   8.283695  -0.706859   3.553506   5.952507   4.102587   0.716436 
 26.044416  -1.735384  -2.522782  10.561877 -22.630047 -11.595776   6.833452   5.430120 
 -8.776608  -4.170903  -4.816772  16.243717  -8.146954   0.876281  11.744290  -1.424650 
 -8.093703  -1.535540   3.277009 -12.438067 -20.094007  10.781516  -0.683048  -4.891335 
 -4.143569 -16.506248  -2.946244 -18.257401 -17.262047  11.009050  -6.741981 -12.850412 
 -7.994901 -18.909315 -12.710112  12.814151  -3.042623  -8.064781  -3.061302   4.663278 
  5.049644   8.956704  11.744314  -9.346361  -4.651517  -4.251780   8.873049  -7.905711 
 -0.225360  -4.486563   1.281561   3.199841  -8.314519  11.526748  -0.250655  14.920040 
  1.655174  -9.172130   8.304338 -11.833848  -1.523088  -0.761805  10.132142  -8.533725 
 18.340569  -3.935370  -1.876161   8.137876  16.049959  22.534538  25.551310 -10.125632 
  5.581362   1.392193  -3.685310   3.184429   0.139246   0.855810  -4.768576  -4.570041 
-12.081715   0.664787  -5.820106  -4.370258  20.625343  -5.141958  -3.951936 -14.910419 
-18.235689  -0.245145   3.612624 -12.100939  -4.080320  13.148714 -10.035446   2.778477 
 11.412226  23.373953   0.201506  13.711729   3.115728   4.913425   1.133224   1.872743 
 16.398315  16.430460   3.124649  -7.332187  -3.896471 -32.756802  -2.410299  -4.742917 
 -2.159893   0.849943  -9.127043   1.926900  -4.450755   7.631449   4.796685  -7.348846 
 27.355768  15.264942  12.762618  -1.001580  -9.175361   3.411621  17.033283  -8.385474 
 -4.487636  -0.114347   4.788573  12.118349 -18.729876   3.317303   0.925664  -3.730227 
  1.603644   7.436733  -5.531476  15.691978 -14.205505  -2.946536  -9.986832   7.590261 
 -9.271351   9.437127  -3.608093   6.317340 -17.163113   2.921611   9.680651 -18.334610 
 -5.003212 -15.330956  30.027102   4.510519  -5.799937  14.376974  -4.985971   6.895435 
 -2.756257   1.297950   5.807900   4.839655 -21.399151  12.843393 -15.891466   9.104452 

inst 4 1278 =
 12.646640   2.058443  -9.046502 -11.199051  -3.971457   7.113024  -8.110320 -16.804300 
-10.207612  -9.508061  -2.616646  10.606130   3.661771 -23.015995 -16.545284  -0.579671 
  6.378860  18.948439 -23.780794 -17.746834  16.958677   3.532733 -22.829023 -16.091133 
  4.608174   7.626989  -6.442142  21.307245  -5.522888 -14.790862 -13.403001  12.879374 
-11.389009 -12.288368  14.597395 -16.152887  24.199455  26.283308   3.196602 -12.904014 
  3.710725   9.412211  14.028999 -14.720589   8.097749   9.233352   0.760549   5.206381 
-10.252836 -14.291116  14.121364   6.665373 -10.365228   4.736204  -2.634205  -9.400808 
 22.675600  -1.845273  -5.351505  18.524906  -2.441544 -14.463865   0.434491  -6.538318 
-17.228109  -0.173206  -1.763513   4.005183   7.809972   3.216405  18.811779  -5.774778 
  9.032857 -12.176384   0.740300 -12.029125  14.566705  -4.520411 -15.853050 -12.302243 
 10.824447  24.100990   2.190872  11.660336   9.813911   8.049179   4.571938  -6.613266 
 10.879872  -7.056026  -5.880885   5.403448   8.038835 -14.123907  19.061142   9.008103 
 -0.570695 -13.109657 -14.685266   9.712547   6.294451 -10.501716   5.901178   3.236304 
 -9.883411   6.319449   0.853922 -13.761252  -9.994267  18.865610 -15.234241   1.446580 
  7.830160  -1.652520   6.884163   8.241426 -19.549095   2.050608   3.949878   0.204442 
 -3.403749  -2.366131 -19.800331   9.084047   2.378470  -8.333859 -13.541518 -11.767755 
 -4.544766 -13.336609  10.111361   0.794220 -11.705031 -12.556806   9.403255  -5.565287 
 12.616883  -7.883758  -4.686169  -0.456584  11.829627  10.385980  -1.475893   3.481971 
-18.773750 -17.040804  22.245872   2.616476  -3.670976 -12.717430  18.411266 -12.072790 
  5.095333  -9.443025 -14.054220  15.674575  19.450310  29.440830   8.726566  -1.798980 
  7.075549  -1.638990   2.380663  -6.819333  -8.990138 -15.970461  15.010890  -7.710243 
-20.701492   5.916880  32.528362 -21.322924   9.773759   1.846847   5.063554 -24.507633 
-19.005041  20.788242   7.217499   7.243600   7.268446 -15.718210  -5.454834  10.537756 
 14.334850  21.035603   0.988900  -2.512426   2.387351  20.574587  -6.031035  11.464785 
 -1.057875  -8.632388  -9.128895  -2.123626  14.873006 -24.210114   2.417677  -8.814721 
 -8.321904  -4.169220  -5.634890   7.153309   3.961894  11.651875  -9.397532  -8.227712 
 26.454033  -1.911665  26.827297  15.257657  -6.804742 -18.828482   1.436046  -2.304925 
-21.845913  -9.107181 -16.984035  11.471691 -16.306965 -11.713076  -2.710452 -16.698557 
  9.277081   0.303838 -16.229424  10.579913 -12.652104  -2.070994   8.795698   9.863788 
 -6.494437   6.006476 -14.505795  17.214392 -28.046436   1.914487   6.276012  -6.676866 
-13.151068  -3.821826  24.463045   9.268841  -2.311697   4.543601  -6.383045   6.253719 
-15.827103   3.108832  -1.846875   5.020360 -17.520491   5.616756  -7.172984  -8.521832 

inst 5 370 =
  0.894363  -0.240059  -9.919254 -12.877818   6.485004  -1.912448  -3.076143 -10.236022 
-13.164305  -5.667288  -2.127395   2.183609  -6.704848 -32.122925  -7.342188  -9.596153 
  3.526690  12.327579 -16.735785  -9.217444  17.598787  -2.397584   5.090024   8.704956 
  0.056540  10.434193   0.070054  11.100948  -9.695141 -12.376280 -24.301800   4.753648 
 -8.699869  -3.528001  10.580572 -13.513948  15.534503  24.323330   8.829410 -11.548613 
  9.223004 -10.241038  -2.890399   4.832717  19.508018   4.961348  -4.851056  -1.836838 
 -3.530540 -18.500357  -0.075534   2.755630 -17.457319 -18.881395  13.189182  -7.323752 
 11.366405  -0.909499  -8.148912  19.067230   3.866971  -0.337465   3.620823 -18.355724 
 -9.170036  -5.079891   4.429354   4.750861  13.691962 -10.072999  11.424855  -0.747392 
 -5.086904   5.906011   4.014573  -2.969975  -6.019471  -4.190486   2.268049  -9.879723 
 13.954812   6.215106  16.111382  14.841849  10.317830  -9.967278   4.866534  -8.887712 
 21.908360 -21.035091  -1.634584  11.241128  -1.966239  -9.357866  13.538678  17.407557 
 -2.316844  -3.813304 -14.085027   6.703150  17.943762 -13.234182 -12.663812  11.621648 
  4.872823  13.258523  17.517649 -22.241207 -16.395950  17.853264   2.318719   5.248006 
 -2.797521   0.878140  -2.951825   9.559645 -24.021959   4.915654  -2.311950 -12.715813 
 -0.945531   2.694485 -25.194481   6.765825  -0.101514 -26.926844   0.512972  -1.658942 
 -9.562875  -3.573138   0.933146  -4.140703 -10.469906 -20.016670  26.399855  -1.154668 
 28.018265  -9.922213  -2.334606  24.451023  16.406292  13.030799  -0.010949  22.396194 
-19.053404 -21.329609  22.587614   1.509699  -6.889797  -7.614455   9.524379 -23.276915 
  1.737993 -17.911831  -3.812348  18.115454  12.211470  22.968193  11.129696 -13.890295 
 -3.231506  -3.141018  -7.143010   5.886220 -11.163236  -2.360244  -4.070745  -5.614869 
-18.909670   1.910037  22.056469  -9.054795  11.839652 -25.726578   5.677960 -20.824297 
-16.952171   1.691805  -5.070514  13.899086  -0.985408 -11.219785  -2.475798   0.241101 
 18.254513  15.566503   0.459602  -6.339840 -10.624079  10.411510 -11.826506   7.744561 
 11.549092  -5.560150  -1.021383   8.139344  -2.145320 -13.336247  15.773254 -13.823431 
 -6.183532   0.234418  -1.565810  -1.298720  13.571661   3.291914  -2.602378 -10.075640 
 16.452097  -7.449704  21.899582  16.066317  -8.625534 -14.327059   0.074896  -7.353743 
-34.708862  -4.084888  -3.992816  -0.522740 -23.175016  -2.720676  -3.419492 -12.101626 
  8.413857  13.322191  -7.267571   2.311677 -19.371868  -6.261994   4.810685  15.393016 
-16.972984  -0.217313   0.333211   6.813771  -7.355930   4.688433  -3.312171  -4.536341 
-12.785465   0.884532  20.623240   4.275120 -12.547166  -1.303829 -12.067952   6.486469 
-20.367760   0.738121  -1.905586  -0.494784  -5.793553  -1.427906 -15.705107   6.656441 
